,file,type
139,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-22704-40-005.png,benigno
140,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-6241-40-056.png,maligno
141,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-15696-40-011.png,maligno
142,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134-40-001.png,benigno
143,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-21998EF-40-014.png,benigno
144,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-16456-40-054.png,maligno
145,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-9146-40-008.png,maligno
146,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-12204-40-008.png,maligno
147,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17901-40-020.png,maligno
148,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13993-40-034.png,maligno
149,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13993-40-035.png,maligno
150,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-5694-40-010.png,maligno
151,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-19854C-40-012.png,benigno
152,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-21998CD-40-012.png,benigno
153,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-9146-40-013.png,maligno
154,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13993-40-033.png,maligno
155,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-12312-40-028.png,maligno
156,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11031-40-009.png,maligno
157,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-13412-40-028.png,maligno
158,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11951-40-007.png,maligno
159,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-16456-40-004.png,maligno
160,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549G-40-006.png,benigno
161,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-16456-40-012.png,maligno
162,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134-40-016.png,benigno
163,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-5287-40-016.png,maligno
164,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-12773-40-021.png,maligno
165,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-20629-40-015.png,maligno
166,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-15-190EF-40-003.png,maligno
167,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-21998AB-40-047.png,benigno
168,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-6241-40-008.png,maligno
169,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17614-40-008.png,maligno
170,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-14946-40-031.png,maligno
171,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-15570C-40-006.png,maligno
172,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17614-40-009.png,maligno
173,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-9461-40-015.png,maligno
174,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16716-40-005.png,maligno
175,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11951-40-027.png,maligno
176,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-25197-40-028.png,benigno
177,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-29960AB-40-014.png,benigno
178,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549AB-40-022.png,benigno
179,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-23222AB-40-010.png,benigno
180,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11520-40-025.png,maligno
181,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11031-40-010.png,maligno
182,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-2773-40-018.png,maligno
183,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-23222AB-40-008.png,benigno
184,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-16456-40-001.png,maligno
185,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-16184-40-031.png,benigno
186,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-21998CD-40-004.png,benigno
187,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-22704-40-003.png,benigno
188,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17915-40-007.png,maligno
189,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17901-40-023.png,maligno
190,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-12465-40-010.png,maligno
191,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-13412-40-013.png,maligno
192,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-16184-40-028.png,benigno
193,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-21998AB-40-043.png,benigno
194,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16601-40-005.png,maligno
195,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-9461-40-006.png,maligno
196,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-12312-40-016.png,maligno
197,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-15572-40-005.png,maligno
198,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-21978AB-40-005.png,benigno
199,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13993-40-036.png,maligno
200,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-21998CD-40-030.png,benigno
201,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-15570-40-020.png,maligno
202,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-18650-40-029.png,maligno
203,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134E-40-012.png,benigno
204,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549AB-40-008.png,benigno
205,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-3909-40-003.png,maligno
206,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-13413-40-013.png,maligno
207,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-14015-40-012.png,maligno
208,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-29315EF-40-004.png,benigno
209,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-16196-40-017.png,maligno
210,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-2773-40-007.png,maligno
211,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16716-40-006.png,maligno
212,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549AB-40-027.png,benigno
213,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16336-40-011.png,maligno
214,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134E-40-026.png,benigno
215,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11031-40-003.png,maligno
216,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-13200-40-008.png,benigno
217,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11031-40-014.png,maligno
218,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-18650-40-005.png,maligno
219,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-20629-40-024.png,maligno
220,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-8168-40-010.png,maligno
221,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-9133-40-007.png,benigno
222,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-23060AB-40-020.png,benigno
223,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-16456-40-009.png,maligno
224,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-4372-40-011.png,maligno
225,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-12204-40-002.png,maligno
226,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-15704-40-002.png,maligno
227,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-20629-40-030.png,maligno
228,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17915-40-016.png,maligno
229,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-18650-40-002.png,maligno
230,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-23222AB-40-014.png,benigno
231,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11951-40-019.png,maligno
232,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-10147-40-002.png,maligno
233,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-22704-40-036.png,benigno
234,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-3909-40-006.png,maligno
235,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13993-40-011.png,maligno
236,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-15704-40-028.png,maligno
237,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-19854C-40-015.png,benigno
238,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549G-40-012.png,benigno
239,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-21998EF-40-001.png,benigno
240,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-3411F-40-009.png,benigno
241,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-16184CD-40-027.png,benigno
242,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-19979-40-019.png,maligno
243,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-29315EF-40-001.png,benigno
244,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-29960CD-40-015.png,benigno
245,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-12204-40-004.png,maligno
246,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-16184CD-40-014.png,benigno
247,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-13412-40-004.png,maligno
248,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-21998AB-40-037.png,benigno
249,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134-40-006.png,benigno
250,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134-40-019.png,benigno
251,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-2980-40-006.png,maligno
252,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-19979C-40-014.png,maligno
253,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-18842-40-007.png,maligno
254,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-6241-40-036.png,maligno
255,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-19979-40-018.png,maligno
256,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-12465-40-005.png,maligno
257,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16601-40-010.png,maligno
258,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-14134E-40-001.png,benigno
259,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549G-40-030.png,benigno
260,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-19854C-40-014.png,benigno
261,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_TA-14-3411F-40-006.png,benigno
262,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16188-40-010.png,maligno
263,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-15572-40-010.png,maligno
264,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-10147-40-008.png,maligno
265,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_PC-14-9146-40-004.png,maligno
266,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-10147-40-007.png,maligno
267,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549G-40-021.png,benigno
268,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17915-40-014.png,maligno
269,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_MC-14-12773-40-025.png,maligno
270,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_LC-14-16196-40-015.png,maligno
271,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-21998AB-40-024.png,benigno
272,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-2980-40-003.png,maligno
273,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_A-14-22549G-40-003.png,benigno
274,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_F-14-23222AB-40-011.png,benigno
275,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-9461-40-014.png,maligno
276,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-17614-40-018.png,maligno
277,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-11951-40-020.png,maligno
278,/content/CNN_cancer/DataSet/40x/benigno/SOB_B_PT-14-21998AB-40-010.png,benigno
279,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-16875-40-003.png,maligno
280,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-2980-40-008.png,maligno
281,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-20629-40-011.png,maligno
282,/content/CNN_cancer/DataSet/40x/maligno/SOB_M_DC-14-20636-40-013.png,maligno
