,file,type
92,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-021.png,maligno
93,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-15696-400-013.png,maligno
94,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13412-400-007.png,maligno
95,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-9133-400-006.png,benigno
96,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-22704-400-024.png,benigno
97,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-19854C-400-008.png,benigno
98,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14926-400-009.png,maligno
99,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-13413-400-019.png,maligno
100,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-011.png,maligno
101,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2523-400-023.png,maligno
102,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11951-400-003.png,maligno
103,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-019.png,maligno
104,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-22704-400-026.png,benigno
105,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-15572-400-010.png,maligno
106,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-16196-400-008.png,maligno
107,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-15572-400-002.png,maligno
108,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16716-400-025.png,maligno
109,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14946-400-003.png,maligno
110,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-020.png,maligno
111,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-6241-400-004.png,maligno
112,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-14134E-400-002.png,benigno
113,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-21998AB-400-021.png,benigno
114,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-6241-400-012.png,maligno
115,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5287-400-001.png,maligno
116,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-9146-400-024.png,maligno
117,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-18842D-400-011.png,maligno
118,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-15696-400-001.png,maligno
119,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-023.png,maligno
120,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-009.png,maligno
121,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-21998EF-400-005.png,benigno
122,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549AB-400-005.png,benigno
123,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570C-400-012.png,maligno
124,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-13418DE-400-001.png,maligno
125,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549CD-400-019.png,benigno
126,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-3411F-400-007.png,benigno
127,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-3411F-400-008.png,benigno
128,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184-400-015.png,benigno
129,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20629-400-004.png,maligno
130,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-23222AB-400-004.png,benigno
131,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-9461-400-002.png,maligno
132,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-006.png,maligno
133,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2523-400-006.png,maligno
134,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-23060CD-400-011.png,benigno
135,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14926-400-011.png,maligno
136,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-22704-400-016.png,benigno
137,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14946-400-020.png,maligno
138,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-12312-400-027.png,maligno
139,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2773-400-027.png,maligno
140,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-13200-400-004.png,benigno
141,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-21998AB-400-002.png,benigno
142,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-23060CD-400-016.png,benigno
143,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-19854C-400-012.png,benigno
144,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2523-400-020.png,maligno
145,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-19440-400-025.png,maligno
146,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-25197-400-056.png,benigno
147,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-3411F-400-006.png,benigno
148,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-4372-400-022.png,maligno
149,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-4364-400-004.png,maligno
150,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-18842-400-001.png,maligno
151,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-013.png,maligno
152,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-034.png,maligno
153,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13412-400-018.png,maligno
154,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-10147-400-005.png,maligno
155,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549G-400-016.png,benigno
156,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11951-400-020.png,maligno
157,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-14134-400-022.png,benigno
158,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-14134-400-024.png,benigno
159,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-12312-400-026.png,maligno
160,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-4372-400-015.png,maligno
161,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16188-400-018.png,maligno
162,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-13413-400-025.png,maligno
163,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14926-400-013.png,maligno
164,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-017.png,maligno
165,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17614-400-027.png,maligno
166,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14946-400-014.png,maligno
167,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-004.png,maligno
168,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-9146-400-006.png,maligno
169,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549G-400-025.png,benigno
170,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184CD-400-020.png,benigno
171,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-29960AB-400-010.png,benigno
172,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-21998CD-400-023.png,benigno
173,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-21998CD-400-020.png,benigno
174,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20636-400-014.png,maligno
175,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549AB-400-003.png,benigno
176,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-9146-400-012.png,maligno
177,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-12773-400-004.png,maligno
178,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549AB-400-008.png,benigno
179,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11520-400-003.png,maligno
180,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-19440-400-020.png,maligno
181,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-25197-400-034.png,benigno
182,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11951-400-017.png,maligno
183,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17915-400-003.png,maligno
184,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-033.png,maligno
185,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-012.png,maligno
186,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-12204-400-045.png,maligno
187,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2985-400-003.png,maligno
188,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184CD-400-023.png,benigno
189,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-29960CD-400-013.png,benigno
190,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16875-400-008.png,maligno
191,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-29960CD-400-012.png,benigno
192,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-15704-400-017.png,maligno
193,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17915-400-015.png,maligno
194,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16716-400-021.png,maligno
195,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-9461-400-025.png,maligno
196,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-010.png,maligno
197,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-031.png,maligno
198,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-12312-400-033.png,maligno
199,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-16456-400-044.png,maligno
200,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979C-400-003.png,maligno
201,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-3411F-400-014.png,benigno
202,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11951-400-009.png,maligno
203,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-021.png,maligno
204,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-16196-400-007.png,maligno
205,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-14134-400-011.png,benigno
206,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-16196-400-002.png,maligno
207,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20636-400-006.png,maligno
208,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-29960AB-400-004.png,benigno
209,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184CD-400-017.png,benigno
210,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-16196-400-004.png,maligno
211,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-15704-400-035.png,maligno
212,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-21998AB-400-006.png,benigno
213,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-001.png,maligno
214,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-23060AB-400-006.png,benigno
215,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549CD-400-004.png,benigno
216,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-017.png,maligno
217,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570C-400-011.png,maligno
218,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-22704-400-035.png,benigno
219,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2980-400-011.png,maligno
220,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549G-400-011.png,benigno
221,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14926-400-010.png,maligno
222,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-29960AB-400-016.png,benigno
223,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-19854C-400-001.png,benigno
224,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14926-400-001.png,maligno
225,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20629-400-016.png,maligno
226,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-011.png,maligno
227,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570-400-011.png,maligno
228,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-015.png,maligno
229,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184CD-400-002.png,benigno
230,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-15-190EF-400-011.png,maligno
231,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-16184-400-003.png,benigno
232,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20629-400-012.png,maligno
233,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13412-400-027.png,maligno
234,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16716-400-015.png,maligno
235,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20629-400-018.png,maligno
236,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20636-400-019.png,maligno
237,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17901-400-028.png,maligno
238,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11031-400-003.png,maligno
239,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11520-400-002.png,maligno
240,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-13993-400-005.png,maligno
241,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-14946-400-018.png,maligno
242,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979C-400-008.png,maligno
243,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-12465-400-013.png,maligno
244,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17915-400-007.png,maligno
245,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-13413-400-001.png,maligno
246,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-16448-400-013.png,maligno
247,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-19854C-400-010.png,benigno
248,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17915-400-004.png,maligno
249,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20636-400-009.png,maligno
250,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-16456-400-048.png,maligno
251,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-15275-400-009.png,benigno
252,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-21998AB-400-034.png,benigno
253,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2773-400-016.png,maligno
254,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-10147-400-015.png,maligno
255,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-12312-400-018.png,maligno
256,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-19979-400-013.png,maligno
257,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-15-190EF-400-003.png,maligno
258,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-9133-400-021.png,benigno
259,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-9133-400-002.png,benigno
260,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-6241-400-015.png,maligno
261,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_TA-14-21978AB-400-005.png,benigno
262,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-12204-400-039.png,maligno
263,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_MC-14-16456-400-038.png,maligno
264,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549CD-400-012.png,benigno
265,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570-400-040.png,maligno
266,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-21998AB-400-012.png,benigno
267,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-20629-400-003.png,maligno
268,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_PC-14-19440-400-009.png,maligno
269,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-017.png,maligno
270,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-21998CD-400-008.png,benigno
271,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5694-400-007.png,maligno
272,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-18650-400-005.png,maligno
273,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_F-14-21998CD-400-022.png,benigno
274,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570-400-041.png,maligno
275,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-17901-400-020.png,maligno
276,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-11520-400-008.png,maligno
277,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_LC-14-15570C-400-003.png,maligno
278,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-2773-400-021.png,maligno
279,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-29315EF-400-014.png,benigno
280,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-5695-400-013.png,maligno
281,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_PT-14-29315EF-400-001.png,benigno
282,/content/CNN_cancer/DataSet/400x/maligno/SOB_M_DC-14-15792-400-010.png,maligno
283,/content/CNN_cancer/DataSet/400x/benigno/SOB_B_A-14-22549G-400-027.png,benigno
